transaction_id,serial_number,assessed_value,sales_amount,sales_ratio,address_id,property_type_id,date_recorded_id,property type,address,town_id,longitude,latitude,town,month,day,quarter,year,full_date,rate_x,lower_bound,upper_bound,census_units,total_assisted_units,rate_y
461057,50185,190000.0,410000.0,0.463414634,204141,11,1105,,53 BOUGHTON RD,79,-72.2970575,41.3458565,Old Lyme,7.0,27.0,3.0,2006,2006-07-27,,,,,,
493423,60552,118000.0,258000.0,0.457364341,413237,5,3435,Condo,296 SALEM TPKE UT 27,69,-72.12968,41.50619,Norwich,6.0,19.0,2.0,2007,2007-06-19,,,,,,
562385,80032,183680.0,183000.0,1.003715847,464153,1,3921,Single Family,31 SUNNY CT,160,-72.8288587,41.4326206,Wallingford,10.0,16.0,4.0,2008,2008-10-16,,,,,,
778346,140417,77520.0,40399.0,1.918859378,622645,2,5466,Three Family,76 DEWEY ST,94,-73.1340201,41.8107398,Torrington,7.0,10.0,3.0,2015,2015-07-10,,,,,,
858534,160105,698370.0,1065000.0,0.655746479,107397,11,5932,,683 WINSTED RD,94,-73.108731011,41.829769989,Torrington,11.0,22.0,4.0,2016,2016-11-22,,,,,,
1049615,190140,63230.0,105000.0,0.602190476,360389,4,6496,Two Family,2 AETNA ST,97,-73.02924,41.5662,Waterbury,11.0,1.0,4.0,2019,2019-11-01,,,,,,
1105552,230892,91070.0,205000.0,0.4442,49015,5,7007,Condo,91 STOWE AVE #101,60,-73.08533,41.19371,Milford,5.0,7.0,2.0,2024,2024-05-07,,,,,,
769165,140039,683900.0,1137500.0,0.601230769,616272,1,1733,Single Family,212 BEERS ROAD,29,-73.28241,41.22893,Easton,2.0,3.0,1.0,2015,2015-02-03,,,,,,
257446,20561,71330.0,119000.0,0.599411765,234192,11,837,,51 WHITE ROCK DR,109,-72.6670273,41.8103919,Windsor,8.0,4.0,3.0,2003,2003-08-04,,,,,,
775748,14616,38090.0,22000.0,1.731363636,620855,1,5501,Single Family,38 SHAWNEE RD.,25,,,East Hartford,8.0,28.0,3.0,2015,2015-08-28,,,,,,
365393,40014,11050.0,30000.0,0.368333333,319968,11,1047,,20 HARRINGTON DR,72,,,Plainfield,10.0,8.0,4.0,2004,2004-10-08,,,,,,
809219,150842,132720.0,247500.0,0.536242424,532983,11,1848,,93 BOOTH ST,55,-72.7919813,41.6724227,New Britain,8.0,23.0,3.0,2016,2016-08-23,,,,,,
710264,120288,192220.0,312500.0,0.615104,573853,1,5005,Single Family,38 LUCILLE DRIVE,90,,,Shelton,5.0,3.0,2.0,2013,2013-05-03,,,,,,
86776,210078,313740.0,452000.0,0.6941,83809,1,104,Single Family,33 MARSH ROAD,29,-73.26332499,41.235685,Easton,4.0,20.0,2.0,2022,2022-04-20,,,,,,
379727,40321,462800.0,860000.0,0.538139535,330525,11,2973,,72 BANK ST,67,-73.4930641,41.1378304,New Canaan,6.0,16.0,2.0,2005,2005-06-16,,,,,,
530334,811,101490.0,52000.0,1.951730769,40385,1,3873,Single Family,40 SO SECOND ST,57,-72.81203,41.53572,Meriden,10.0,7.0,4.0,2008,2008-10-07,,,,,,
821065,15085,269570.0,435000.0,0.619701149,570362,1,5702,Single Family,1803 NEW BRITAIN AV,33,-72.86122,41.70273,Farmington,12.0,8.0,4.0,2015,2015-12-08,,,,,,
590913,90231,148330.0,206000.0,0.720048544,485815,1,4244,Single Family,32 LAKEVIEW AVE,55,-72.7954432,41.6509158,New Britain,12.0,31.0,4.0,2009,2009-12-31,,,,,,
271220,30677,307300.0,795000.0,0.386540881,245580,11,2727,,14 BEECHWOOD LN,106,-73.34547,41.13555,Westport,8.0,4.0,3.0,2004,2004-08-04,,,,,,
812319,15586,316970.0,355000.0,0.892873239,645795,1,5659,Single Family,41 HENRY ALBERT DR,60,-73.0848492,41.2308382,Milford,5.0,2.0,2.0,2016,2016-05-02,,,,,,
1136319,230524,141010.0,305000.0,0.4623,66078,1,7210,Single Family,168 MAPLERIDGE DR,97,-72.9771769,41.5515451,Waterbury,1.0,19.0,1.0,2024,2024-01-19,,,,,,
741611,13208,98670.0,139000.0,0.709856115,596642,1,5182,Single Family,51 HALE HAVEN CT,62,-72.093359,41.4474053,Montville,8.0,28.0,3.0,2014,2014-08-28,,,,,,
117084,21150,778190.0,1412500.0,0.5509,111954,1,412,Single Family,12 WOODWAY LANE,138,-73.383751983,41.180606005,Wilton,4.0,13.0,2.0,2022,2022-04-13,,,,,,
811760,150830,108290.0,95000.0,1.139894737,41302,2,5583,Three Family,535 BURRITT ST,55,-72.79356,41.67923,New Britain,8.0,12.0,3.0,2016,2016-08-12,,,,,,
724998,130494,131880.0,110000.0,1.198909091,584571,1,5168,Single Family,95 SMITH ST,10,-72.960283,41.6835202,Bristol,7.0,1.0,3.0,2014,2014-07-01,125800.0,1.6,1.72,,,
400405,50518,113060.0,190000.0,0.595052632,136616,11,1092,,19 REED CT,117,,,Bloomfield,9.0,22.0,3.0,2006,2006-09-22,,,,,,
882539,160691,129290.0,145000.0,0.891655172,692016,1,1962,Single Family,137 LEETE ST,169,-72.94809,41.26437,West Haven,8.0,29.0,3.0,2017,2017-08-29,,,,,,
705759,130374,98140.0,125000.0,0.78512,570531,1,5235,Single Family,114 HULL ST,10,-72.941926,41.6645413,Bristol,5.0,12.0,2.0,2014,2014-05-12,,,,,,
1061976,221880,87300.0,103000.0,0.8475,802630,5,6863,Condo,195H OAKLAND STREET,54,-72.517045006,41.800833019,Manchester,6.0,20.0,2.0,2023,2023-06-20,,,,,,
266293,30186,97860.0,185000.0,0.528972973,241418,11,932,,199 SALMON BRK ST,38,,,Granby,6.0,17.0,2.0,2004,2004-06-17,,,,,,
278750,30589,196070.0,590500.0,0.332040644,251915,11,2659,,46 HOLLOW OAK LN,86,-73.5445903,41.0949888,Stamford,12.0,19.0,4.0,2003,2003-12-19,,,,,,
538214,70110,5950.0,13000.0,0.457692308,446169,5,3662,Condo,1 WALTER AVE GARAGE #13,66,,,Norwalk,10.0,31.0,4.0,2007,2007-10-31,,,,,,
1052648,190365,70980.0,165000.0,0.4302,410346,1,2177,Single Family,176 MONROE ST,55,-72.7877454,41.6566793,New Britain,2.0,4.0,1.0,2020,2020-02-04,,,,,,
433170,51383,243900.0,459000.0,0.531372549,369827,11,3088,,38 EMILY LN,54,-72.5098684,41.7493707,Manchester,9.0,5.0,3.0,2006,2006-09-05,,,,,,
282773,39071,107600.0,192500.0,0.558961039,255215,11,930,,74 JOHNSON RD,125,-72.44496,41.63382,Marlborough,8.0,30.0,3.0,2004,2004-08-30,,,,,,
236867,20042,130760.0,635500.0,0.205759245,101523,11,2477,,5 WOODS RD,152,-73.496554966,41.551818997,Sherman,1.0,14.0,1.0,2003,2003-01-14,,,,,,
88015,210211,266980.0,455000.0,0.5867,84942,1,244,Single Family,239 FARMINGTON AVENUE,34,-73.228054025,41.203239994,Fairfield,12.0,2.0,4.0,2021,2021-12-02,,,,,,
1017459,190115,15610.0,25000.0,0.6244,606874,1,6570,Single Family,11 HILLSIDE TERRACE,48,-71.8764,41.82082,Killingly,1.0,22.0,1.0,2020,2020-01-22,,,,,,
546330,80257,160300.0,213000.0,0.75258216,452080,1,4057,Single Family,85 FALLON DRIVE,41,,,Hamden,2.0,9.0,1.0,2009,2009-02-09,,,,,,
615306,90527,234100.0,299900.0,0.780593531,503726,5,1468,Condo,302 WOODLAND HILLS DR,103,-73.2358547,41.2915912,Trumbull,9.0,30.0,3.0,2010,2010-09-30,,,,,,
202311,20103,764890.0,1525000.0,0.501567213,187516,11,2420,,53 SUNSWYCK RD,21,-73.471653,41.0599771,Darien,1.0,6.0,1.0,2003,2003-01-06,,,,,,
188482,20324,63600.0,187000.0,0.340106952,175418,11,2339,,25 RIVERSIDE DR E7,129,-72.53464,41.26893,Clinton,8.0,1.0,3.0,2003,2003-08-01,,,,,,
882752,160237,622300.0,940000.0,0.662021277,692133,1,5880,Single Family,1 DONALD DRIVE,106,-73.322086992,41.139881984,Westport,4.0,28.0,2.0,2017,2017-04-28,,,,,,
773495,141563,129860.0,100000.0,1.2986,619299,1,1726,Single Family,198 JEWETT AVENUE,11,,,Bridgeport,8.0,31.0,3.0,2015,2015-08-31,,,,,,
56844,200108,83730.0,146800.0,0.5703,55312,4,131,Two Family,85 CLARENCE ST,94,-73.11932,41.79391,Torrington,11.0,2.0,4.0,2020,2020-11-02,,,,,,
605482,100058,200940.0,210000.0,0.956857143,496574,1,4419,Single Family,26 KENILWORTH DRIVE,50,,,Killingworth,8.0,1.0,3.0,2011,2011-08-01,,,,,,
188886,20318,94010.0,177000.0,0.531129944,175777,11,833,,95 FOREST RD,17,-72.3149177,41.7613228,Coventry,9.0,29.0,3.0,2003,2003-09-29,,,,,,
815195,150082,179900.0,225000.0,0.799555556,488555,1,5669,Single Family,1 WHITNEY RD,43,-72.0004883,41.3942778,Groton,11.0,19.0,4.0,2015,2015-11-19,,,,,,
566448,80171,110880.0,155000.0,0.715354839,467144,4,4009,Two Family,416 NORTH COLONY ST,160,-72.819679991,41.464821003,Wallingford,1.0,21.0,1.0,2009,2009-01-21,,,,,,
383463,50731,97370.0,262500.0,0.370933333,333327,11,1120,,32 PAGE ST,60,-73.0924867,41.2020017,Milford,5.0,5.0,2.0,2006,2006-05-05,,,,,,
75666,2100255,220600.0,521000.0,0.4234,73427,1,256,Single Family,37 RITA DR,68,-73.506332959,41.465228992,New Fairfield,8.0,4.0,3.0,2022,2022-08-04,,,,,,
293587,30945,85540.0,130000.0,0.658,263984,11,864,,14 HUMISTON AVE,41,-72.9132553,41.3612428,Hamden,7.0,8.0,3.0,2004,2004-07-08,,,,,,
379206,40179,147650.0,399900.0,0.369217304,330160,11,1046,,33 WHITEHILL DR,111,,,West Hartford,11.0,19.0,4.0,2004,2004-11-19,,,,,,
1084007,220009,298130.0,535000.0,0.5572,816363,5,6785,Condo,7 WHITE BIRCH BEND,74,-72.619171037,41.587315016,Portland,10.0,17.0,4.0,2022,2022-10-17,,,,,,
560479,80019,295400.0,417500.0,0.70754491,462757,1,1396,Single Family,11 CRYSTAL ST,121,-72.3747817,41.932408,Ellington,10.0,22.0,4.0,2008,2008-10-22,,,,,,
149602,11323,70560.0,168000.0,0.42,141459,11,615,,70-72 ANSONIA ST,45,,,Hartford,9.0,12.0,3.0,2002,2002-09-12,,,,,,
941847,170011,335930.0,497500.0,0.675236181,729690,1,6056,Single Family,96 BEECHER RD,144,-73.011729,41.3441185,Woodbridge,11.0,16.0,4.0,2017,2017-11-16,,,,,,
1092237,220255,169230.0,207000.0,0.8175,821545,1,6855,Single Family,80 HEWITT ST,107,-72.656461034,41.687411997,Wethersfield,6.0,14.0,2.0,2023,2023-06-14,,,,,,
471043,60188,190350.0,338000.0,0.56316568,397165,1,1184,Single Family,191 WOODBRIDGE RD,17,-72.3716121,41.7690212,Coventry,7.0,30.0,3.0,2007,2007-07-30,,,,,,
297502,30740,138530.0,400000.0,0.346325,267116,11,2686,,44 GLEN AVE,86,-73.5249851,41.0753096,Stamford,1.0,8.0,1.0,2004,2004-01-08,,,,,,
582034,900662,42590.0,261900.0,0.16261932,479065,1,4258,Single Family,353 KING ST,25,,,East Hartford,9.0,8.0,3.0,2010,2010-09-08,,,,,,
23826,200036,274760.0,490000.0,0.5607,23349,1,54,Single Family,18 WHITETHORN DR,40,-72.6773614,41.3334458,Guilford,10.0,20.0,4.0,2020,2020-10-20,,,,,,
206976,20449,67220.0,132900.0,0.50579383,191469,11,2340,,4 HOCKANUM DR,25,-72.62642,41.73107,East Hartford,3.0,31.0,1.0,2003,2003-03-31,,,,,,
576457,900273,280120.0,358000.0,0.782458101,474789,5,4123,Condo,4 HUNTER DR,40,,,Guilford,7.0,19.0,3.0,2010,2010-07-19,,,,,,
707396,130030,126170.0,231000.0,0.546190476,571734,4,5139,Two Family,54 WEST STREET,18,,,Cromwell,11.0,27.0,4.0,2013,2013-11-27,,,,,,
173903,11337,65590.0,155000.0,0.42316129,162830,11,656,,1 LINDEN ST,66,-73.4239867,41.1381342,Norwalk,6.0,3.0,2.0,2002,2002-06-03,,,,,,
582199,90040,2819000.0,1920000.0,1.468229167,479189,1,4205,Single Family,928 PONUS RIDGE,67,,,New Canaan,11.0,18.0,4.0,2009,2009-11-18,,,,,,
280966,30166,33120.0,93500.0,0.354224599,253738,11,890,,82 NORWICH WESTERLY RD,65,,,North Stonington,9.0,29.0,3.0,2004,2004-09-29,,,,,,
308044,42633,138670.0,293000.0,0.473276451,275718,11,2870,,53 5 WASHINGTON PL,11,,,Bridgeport,6.0,23.0,2.0,2005,2005-06-23,,,,,,
493404,70628,157570.0,284000.0,0.554823944,413225,1,3652,Single Family,94 LINCOLN ST,41,-72.89651,41.38808,Hamden,7.0,15.0,3.0,2008,2008-07-15,,,,,,
379215,40559,0.0,260000.0,0.0,330168,11,1020,,126B MAIN ST,104,,,Vernon,8.0,16.0,3.0,2005,2005-08-16,,,,,,
874457,160960,95550.0,17900.0,5.337988827,686840,5,5894,Condo,255 PINE ROCK AVE U6,41,,,Hamden,7.0,28.0,3.0,2017,2017-07-28,,,,,,
911944,170199,186130.0,320000.0,0.5816,710579,1,6158,Single Family,1 DEER LN,120,-71.98357,41.42329,Ledyard,6.0,13.0,2.0,2018,2018-06-13,,,,,,
140375,10539,44800.0,105000.0,0.426666667,133442,11,790,,185 MELBA ST,60,-73.0212471,41.2082039,Milford,3.0,5.0,1.0,2002,2002-03-05,,,,,,
567590,80195,115700.0,229900.0,0.503262288,114411,1,4026,Single Family,107 NEWINGTON ROAD,111,-72.732670974,41.728747018,West Hartford,1.0,5.0,1.0,2009,2009-01-05,,,,,,
793602,140259,157500.0,222500.0,0.707865169,548138,1,5455,Single Family,472 OLD MAIN STREET,87,,,Rocky Hill,8.0,17.0,3.0,2015,2015-08-17,,,,,,
704526,12199,259000.0,340000.0,0.761764706,569627,1,1611,Single Family,5 STRADDLE HL,107,-72.6887547,41.6920652,Wethersfield,5.0,28.0,2.0,2013,2013-05-28,,,,,,
1120063,230309,138600.0,190000.0,0.7294,830566,4,7132,Two Family,97 AUSTIN ST,55,-72.76158,41.66401,New Britain,2.0,26.0,1.0,2024,2024-02-26,,,,,,
464656,51790,259840.0,859000.0,0.302491269,392502,11,1146,,17 KNOBLOCH LN,86,-73.5596544,41.0654437,Stamford,6.0,12.0,2.0,2006,2006-06-12,,,,,,
746583,13075,46541.0,155500.0,0.299299035,600127,1,5275,Single Family,155 COLBY ST,45,-72.6983812,41.728196,Hartford,10.0,29.0,4.0,2013,2013-10-29,,,,,,
184267,20123,440860.0,455000.0,0.968923077,171630,11,826,,35 N WATER ST,39,,,Greenwich,11.0,13.0,4.0,2002,2002-11-13,,,,,,
859465,160116,94360.0,169900.0,0.555385521,615902,1,5774,Single Family,10 JEFFERSON DR,48,-71.8780166,41.7957834,Killingly,1.0,9.0,1.0,2017,2017-01-09,,,,,,
805632,150411,196500.0,175000.0,1.122857143,276901,1,1797,Single Family,55 BROOKVIEW DR,36,-72.5379335,41.7343728,Glastonbury,6.0,1.0,2.0,2016,2016-06-01,,,,,,
333244,40711,122600.0,335000.0,0.365970149,21476,11,984,,176 SHELTER ROCK RD,19,-73.40951,41.39487,Danbury,2.0,3.0,1.0,2005,2005-02-03,,,,,,
1003877,191068,106900.0,175000.0,0.6109,767884,5,6598,Condo,27 CROWS NEST LA 9A,19,,,Danbury,8.0,27.0,3.0,2020,2020-08-27,,,,,,
320347,30327,48440.0,30000.0,1.614666667,285453,11,2652,,264 LYMAN RD UT 1 1,143,-73.0058,41.59517,Wolcott,8.0,26.0,3.0,2004,2004-08-26,,,,,,
730744,131345,167440.0,262500.0,0.637866667,568158,1,5233,Single Family,33 PARSONS DRIVE,111,-72.73722,41.79728,West Hartford,3.0,3.0,1.0,2014,2014-03-03,,,,,,
691889,121054,1452220.0,1775000.0,0.818152113,560359,5,4904,Condo,5 IDAR COURT UNIT 1,39,,,Greenwich,9.0,6.0,3.0,2013,2013-09-06,,,,,,
369313,42107,88900.0,224000.0,0.396875,322936,11,2979,,15 WOODRUFF,115,,,Southington,9.0,6.0,3.0,2005,2005-09-06,,,,,,
278246,30511,177590.0,379900.0,0.467465122,211608,11,915,,14 WHITE SWAN DR,163,-73.4341571,41.6074249,New Milford,4.0,16.0,2.0,2004,2004-04-16,,,,,,
150611,10891,43750.0,58300.0,0.750428816,136459,11,730,,1 ARMSTRONG PL,11,-73.1877787,41.1881665,Bridgeport,2.0,1.0,1.0,2002,2002-02-01,,,,,,
257760,30650,185780.0,50000.0,3.7156,234447,11,2605,,162 PARK ST,10,-72.95585,41.67247,Bristol,3.0,15.0,1.0,2004,2004-03-15,,,,,,
691460,120128,51310.0,348500.0,0.14723099,560047,1,5049,Single Family,61 BITTERSWEET DR,120,,,Ledyard,6.0,13.0,2.0,2013,2013-06-13,,,,,,
560493,80103,91580.0,142900.0,0.64086774,462769,1,4012,Single Family,1004 WINDHAM RD.,142,,,Windham,3.0,25.0,1.0,2009,2009-03-25,,,,,,
399804,50488,32340.0,149900.0,0.215743829,345693,11,1135,,31 WOODLAND ST UT 11F,45,,,Hartford,12.0,23.0,4.0,2005,2005-12-23,,,,,,
563922,80196,402910.0,600000.0,0.671516667,465302,11,3932,,677-679 RUBBER AVE,64,,,Naugatuck,5.0,27.0,2.0,2009,2009-05-27,,,,,,
394113,41476,67480.0,130000.0,0.519076923,280824,11,1012,,187 COLONIAL AVE,97,-73.0582881,41.5861858,Waterbury,3.0,17.0,1.0,2005,2005-03-17,,,,,,
414499,50187,117240.0,250000.0,0.46896,356413,11,3194,,21 LAURA DR,147,-72.4274578,41.7178352,Hebron,8.0,7.0,3.0,2006,2006-08-07,,,,,,
107078,211265,99130.0,237000.0,0.4182,102791,5,263,Condo,9 PARK ST 109,66,-73.40907497,41.119675017,Norwalk,7.0,1.0,3.0,2022,2022-07-01,86200.0,1.32,1.4,,,
728222,130496,112680.0,142000.0,0.793521127,586934,5,5276,Condo,11B MAPLE HEIGHTS,31,,,Enfield,9.0,11.0,3.0,2014,2014-09-11,,,,,,
874239,16053,90610.0,131900.0,0.686959818,686698,4,5988,Two Family,56-58 JUDSON AVE.,25,-72.64025,41.75611,East Hartford,10.0,21.0,4.0,2016,2016-10-21,,,,,,
100426,2100295,310890.0,570000.0,0.5454,96575,1,307,Single Family,193 STRAWBERRY HILL AVE,86,-73.53302404,41.066709981,Stamford,11.0,4.0,4.0,2021,2021-11-04,,,,,,
133064,10291,100390.0,227200.0,0.441857394,126861,11,581,,24 CHARLTON AVE,48,-71.9028,41.82691,Killingly,5.0,29.0,2.0,2002,2002-05-29,,,,,,
792713,140110,231140.0,330000.0,0.700424242,632509,1,1773,Single Family,4 BELLA VISTA HEIGHTS,74,,,Portland,6.0,29.0,2.0,2015,2015-06-29,,,,,,
1113491,2300090,131460.0,172326.12,0.7628,770373,1,7052,Single Family,47 PROSPECT RD,26,-72.87422,41.27095,East Haven,12.0,18.0,4.0,2023,2023-12-18,,,,,,
928647,170175,69400.0,130000.0,0.5338,69021,5,6089,Condo,15 PLYMOUTH CT,129,-72.509178004,41.274336009,Clinton,6.0,6.0,2.0,2018,2018-06-06,,,,,,
783276,141134,210070.0,150000.0,1.400466667,626053,1,1726,Single Family,489 LONG HILL AVE,90,-73.1004179,41.2900886,Shelton,8.0,31.0,3.0,2015,2015-08-31,,,,,,
253550,30560,126480.0,269900.0,0.468618007,230917,11,2694,,15 KNOLLWOOD RD,33,-72.86129,41.74735,Farmington,7.0,14.0,3.0,2004,2004-07-14,,,,,,
469542,60018,64470.0,172000.0,0.374825581,396071,11,3410,,127 FOX HOLW LN,10,,,Bristol,10.0,4.0,4.0,2006,2006-10-04,,,,,,
255267,30813,62440.0,113000.0,0.552566372,232352,11,2676,,284 BINGHAM ST,55,-72.75768,41.65814,New Britain,5.0,3.0,2.0,2004,2004-05-03,,,,,,
915886,170621,161840.0,270000.0,0.5994,55933,5,6075,Condo,33 MECHANIC ST (204),109,,,Windsor,7.0,30.0,3.0,2018,2018-07-30,,,,,,
611648,90077,156310.0,210000.0,0.744333333,501071,1,1456,Single Family,287 GODFREY RD,43,-71.9831935,41.3874366,Groton,11.0,25.0,4.0,2009,2009-11-25,,,,,,
369984,40073,141750.0,309000.0,0.458737864,323443,11,1067,,95 SKOKORAT ST,165,-73.0556118,41.4081221,Seymour,12.0,1.0,4.0,2004,2004-12-01,,,,,,
1041467,190108,170070.0,237500.0,0.7161,207559,1,6597,Single Family,279 S MAIN ST,83,,,Plymouth,2.0,27.0,1.0,2020,2020-02-27,,,,,,
295337,30576,48300.0,87000.0,0.555172414,265346,11,878,,949 PLEASANT VLY RD 708,82,,,South Windsor,8.0,9.0,3.0,2004,2004-08-09,,,,,,
801990,140069,120660.0,119900.0,1.006338616,638791,1,1718,Single Family,51 WESTBROOK HTS RD,110,,,Westbrook,4.0,27.0,2.0,2015,2015-04-27,,,,,,
1016592,190817,90090.0,189000.0,0.4767,685565,1,6537,Single Family,65 NEW CHESHIRE RD,57,-72.8362772,41.5145422,Meriden,8.0,3.0,3.0,2020,2020-08-03,,,,,,
868008,1600023,168860.0,265000.0,0.637207547,565414,1,5883,Single Family,194 CREST AVE,26,-72.85837,41.32773,East Haven,10.0,20.0,4.0,2016,2016-10-20,,,,,,
765596,14415,248400.0,420000.0,0.591428571,613777,5,1781,Condo,40 OLD ROUTE 79,53,-72.5989909,41.2847298,Madison,8.0,18.0,3.0,2015,2015-08-18,,,,,,
1138944,23222,210270.0,450000.0,0.4672,849709,1,6965,Single Family,16 BESTVIEW ROAD,108,-72.10337,41.40196,Waterford,6.0,6.0,2.0,2024,2024-06-06,,,,,,
857770,16030,140980.0,195000.0,0.722974359,676064,1,1884,Single Family,85 SHAFER ROAD,151,-73.030554006,41.799286013,New Hartford,12.0,22.0,4.0,2016,2016-12-22,,,,,,
526840,80094,144590.0,150000.0,0.963933333,437744,1,3969,Single Family,95 WELLS RD,30,,,East Windsor,5.0,20.0,2.0,2009,2009-05-20,,,,,,
315618,41315,58870.0,18000.0,3.270555556,212411,11,1013,,104 ARCH ST,57,-72.789828,41.5380556,Meriden,7.0,25.0,3.0,2005,2005-07-25,,,,,,
910901,170153,162000.0,243500.0,0.6652,709906,1,2019,Single Family,90 FOLLY BROOK LANE,54,,,Manchester,12.0,4.0,4.0,2017,2017-12-04,,,,,,
132575,10060,28700.0,60000.0,0.478333333,126419,11,636,,120 SPOONVILLE RD,23,,,East Granby,3.0,19.0,1.0,2002,2002-03-19,,,,,,
679114,120432,304400.0,217500.0,1.39954023,550959,1,1624,Single Family,17 SELDEN AVE,9,-72.7833539,41.2673011,Branford,6.0,28.0,2.0,2013,2013-06-28,,,,,,
591025,90297,107170.0,35500.0,3.018873239,485908,4,4207,Two Family,160 LEWIS STREET,11,,,Bridgeport,12.0,3.0,4.0,2009,2009-12-03,,,,,,
240490,30055,553110.0,1450000.0,0.381455172,219824,11,962,,MULTI #'S CUSHMAN RD,141,,,Ashford,3.0,23.0,1.0,2004,2004-03-23,,,,,,
514559,70193,156520.0,149500.0,1.046956522,181127,4,1296,Two Family,52 FARREN AVE,59,-72.8930942,41.2959037,New Haven,12.0,4.0,4.0,2007,2007-12-04,,,,,,
1069155,220087,70280.0,72500.0,0.9693,807074,6,6744,Vacant Land,485 MURDOCK AVE,57,-72.772449872,41.508383318,Meriden,11.0,2.0,4.0,2022,2022-11-02,,,,,,
422818,50367,78890.0,137500.0,0.573745455,362410,11,1108,,19 CARRIAGE DR,31,-72.56893,41.960369,Enfield,3.0,29.0,1.0,2006,2006-03-29,,,,,,
251092,30005,78890.0,182000.0,0.433461538,228852,11,2641,,16 MORGAN CT,43,-72.07844,41.35876,Groton,10.0,3.0,4.0,2003,2003-10-03,,,,,,
743989,130277,507850.0,800000.0,0.6348125,459433,1,5227,Single Family,40 JUNIPER LANE,34,,,Fairfield,1.0,23.0,1.0,2014,2014-01-23,,,,,,
929572,171107,186630.0,350000.0,0.5332,721880,1,6107,Single Family,177 SEASIDE AVE,60,-73.06114,41.21324,Milford,4.0,25.0,2.0,2018,2018-04-25,,,,,,
1017373,190989,176300.0,385000.0,0.4579,334734,9,6587,Four Family,1880 SEAVIEW AVE,11,-73.1699391,41.1886325,Bridgeport,4.0,29.0,2.0,2020,2020-04-29,,,,,,
992725,190831,94920.0,130000.0,0.7302,23251,1,2167,Single Family,38 BALLOUVILLE RD,48,-71.8789453,41.8664854,Killingly,8.0,21.0,3.0,2020,2020-08-21,,,,,,
307292,40295,117250.0,185000.0,0.633783784,275105,11,2922,,29 CURRIER WAY,15,,,Cheshire,5.0,9.0,2.0,2005,2005-05-09,,,,,,
1113906,231751,227080.0,400000.0,0.5677,834728,8,6970,Apartments,"506-512 ANN UCCELLO ST, 520-522 ANN UCCELLO ST",45,-72.67713,41.77247,Hartford,6.0,20.0,2.0,2024,2024-06-20,,,,,,
405331,50979,118370.0,449900.0,0.263102912,349741,11,3214,,1389 PEMBROKE ST,11,-73.1770596,41.1932012,Bridgeport,1.0,6.0,1.0,2006,2006-01-06,,,,,,
179154,11214,84420.0,160000.0,0.527625,167244,11,650,,47 PARK AVE,60,-73.0845882,41.1932258,Milford,8.0,8.0,3.0,2002,2002-08-08,,,,,,
771689,14458,205840.0,287000.0,0.717212544,618017,1,5385,Single Family,249 ORONOQUE ROAD,60,,,Milford,5.0,1.0,2.0,2015,2015-05-01,,,,,,
104303,2132329,187420.0,390000.0,0.480564103,100210,1,33,Single Family,24 WILSON AVE,75,-72.839903009,41.401007018,North Haven,8.0,30.0,3.0,2022,2022-08-30,,,,,,
1062694,220081,153810.0,210000.0,0.7324,803071,1,6814,Single Family,170 MAPLE ST,25,-72.615115034,41.734420979,East Hartford,11.0,16.0,4.0,2022,2022-11-16,,,,,,
151331,10300,86940.0,151000.0,0.575761589,142941,11,713,,35A & 35B FRANKLIN ST,1,,,Ansonia,8.0,1.0,3.0,2002,2002-08-01,,,,,,
226219,20258,79170.0,160000.0,0.4948125,207995,11,2387,,89 FOREST RD,169,-72.9601,41.29725,West Haven,12.0,19.0,4.0,2002,2002-12-19,,,,,,
987442,190235,146090.0,250000.0,0.5844,745321,1,2214,Single Family,120 MILL POND RD,41,-72.91727,41.38547,Hamden,12.0,30.0,4.0,2019,2019-12-30,,,,,,
271711,30573,49210.0,55000.0,0.894727273,131823,11,2618,,134 FRANCIS AVE,45,-72.70725,41.75368,Hartford,2.0,3.0,1.0,2004,2004-02-03,,,,,,
144432,12383,71821.0,180000.0,0.399005556,137009,11,672,,44-46 LORRAINE TER,11,,,Bridgeport,7.0,30.0,3.0,2002,2002-07-30,,,,,,
219996,20303,0.0,209000.0,0.0,202681,11,828,,511 ELM ST UT 2 6,75,,,North Haven,7.0,18.0,3.0,2003,2003-07-18,,,,,,
294602,30032,133910.0,285000.0,0.469859649,264782,11,867,,102 PRESTON LN,168,-73.4008978,42.0296497,Salisbury,12.0,8.0,4.0,2003,2003-12-08,,,,,,
656724,110356,8640.0,24500.0,0.352653061,534423,1,1533,Single Family,WEST KENOSIA AVE,19,,,Danbury,4.0,16.0,2.0,2012,2012-04-16,,,,,,
329408,40666,74690.0,139900.0,0.533881344,292515,11,994,,327 GOODRICH ST,41,-72.9322638,41.3357054,Hamden,5.0,6.0,2.0,2005,2005-05-06,,,,,,
1083056,22220,356100.0,635000.0,0.5607,427801,3,6782,Commercial,52 RHODES RD,101,-72.3482302,41.8602039,Tolland,9.0,21.0,3.0,2023,2023-09-21,,,,,,
175147,10332,91420.0,124000.0,0.737258065,163910,11,635,,245 PLEASANT VALLEY RD,82,-72.6106,41.81983,South Windsor,4.0,17.0,2.0,2002,2002-04-17,,,,,,
